track,artist,uri,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,chorus_hit,sections,hit,era
January 1979,mewithoutYou,spotify:track:0BMzC3hYff1zj2MsllexiU,0.453,0.956,4,-4.973,1,0.0666,0.0014,0.877,0.0997,0.269,81.529,206440,4,36.69378,8,0,00
Living to Die,Vision Of Disorder,spotify:track:3w8lbCMKWBMu40MoNyV0Il,0.248,0.881,5,-5.147,0,0.076,4.76e-05,3.72e-05,0.101,0.347,102.913,246467,4,68.94163,8,0,00
Touch My Body,Mariah Carey,spotify:track:2H1l4JczUDbiWfQtQElB05,0.715,0.665,4,-7.736,0,0.0502,0.0996,0.0,0.224,0.84,78.502,204733,4,25.27818,12,1,00
Slaughtered Corpse,Slaughter Lord,spotify:track:2tWnDCm1VSwcVNB7l8DES2,0.172,0.889,2,-10.191,1,0.0851,2.67e-05,0.766,0.274,0.174,117.694,216587,4,32.29776,11,0,00
The Aftermath,Origin,spotify:track:5y25DV4hGYUizcnAH1kFgM,0.366,0.94,1,-8.244,1,0.116,2.01e-06,0.815,0.114,0.142,130.224,274800,4,48.51991,12,0,00
Dumbledore's Farewell,Nicholas Hooper,spotify:track:0bmb8jg6ljmt8qBmIsMNvL,0.237,0.062,9,-22.176,0,0.0513,0.417,0.893,0.178,0.0357,114.738,142253,3,37.64359,6,0,00
(David Bowie I Love You) Since I Was Six,The Brian Jonestown Massacre,spotify:track:5FQ1ZPkIyYss4XhhDBvnC5,0.201,0.647,10,-6.842,1,0.0363,0.000926,7.9e-05,0.176,0.32,115.609,203933,4,47.42454,9,0,00
Do You Want To,Franz Ferdinand,spotify:track:0vek0LcCbvcMtj0GkXMMJy,0.413,0.942,0,-2.871,1,0.0453,0.0783,0.000412,0.689,0.759,123.085,215000,4,80.74815,7,1,00
Walking On A Dream,Empire of the Sun,spotify:track:6A6qBFJHid4WutQu6HHEZt,0.87,0.699,5,-5.541,0,0.0459,0.245,6.76e-06,0.0588,0.726,126.967,198440,4,31.29151,9,0,00
Swear It Again,Westlife,spotify:track:2x1D20z93vGEjtTP07GOOr,0.626,0.532,9,-7.205,1,0.0276,0.296,0.0,0.123,0.33,130.076,247933,4,23.07814,10,1,00
Your Body,Pretty Ricky,spotify:track:5y4TDQdYzlT4eoQIPOgNDz,0.838,0.594,4,-5.695,0,0.113,0.176,0.0,0.0867,0.507,90.038,240040,4,32.77037,10,1,00
Jupiter Room - Martian Assault Edit,Digitalism,spotify:track:6IEnMBmoXs2ZMohvqg8WxL,0.872,0.677,9,-6.417,1,0.246,0.000995,0.881,0.081,0.324,124.959,349880,4,49.03761,14,0,00
Get'cha Head In The Game,Andrew Seeley,spotify:track:74DXAIMTlcfWfXXJbDtaiZ,0.799,0.946,1,-6.892,1,0.236,0.0321,3.36e-06,0.926,0.288,113.028,203907,4,74.25023,7,1,00
U Understand,Juvenile,spotify:track:5V6r4UQ0z7gxkkREnza5Y0,0.901,0.829,5,-4.036,0,0.146,0.0585,0.0,0.0498,0.674,99.766,259293,4,51.05927,13,1,00
My Way,Limp Bizkit,spotify:track:2gSVKxPDww9Eep5rdvtdem,0.576,0.864,6,-3.981,1,0.0462,0.02,1.68e-06,0.683,0.609,97.225,272973,4,62.47095,9,1,00
Hero,Chad Kroeger Featuring Josey Scott,spotify:track:779ooI3rBd0CLqCiiJmtVo,0.427,0.843,4,-4.54,1,0.0364,0.00216,0.0,0.179,0.304,147.387,200480,3,51.69731,10,1,00
Rock del gato - Vivo,Ratones Paranoicos,spotify:track:6kH6b7sxXoccjzBikdwCJ3,0.483,0.967,9,-3.467,1,0.0778,0.416,0.108,0.927,0.629,118.667,254773,4,85.72657,5,0,00
Looking For You,Kirk Franklin,spotify:track:7lXbmBVZsyhxsxBzodG1w3,0.81,0.72,1,-4.793,1,0.0503,0.0138,0.0,0.221,0.805,121.984,246560,4,19.4207,11,1,00
Dream On,Depeche Mode,spotify:track:17ZX2lirfQGxbPLcn25sf7,0.811,0.563,10,-9.452,0,0.0412,0.271,0.00158,0.132,0.631,127.986,260680,4,39.19379,13,1,00
Russian Roulette,Rihanna,spotify:track:3rMsX63C0IZVnOT5LGYoTH,0.48,0.486,6,-5.754,0,0.0447,0.046,0.0,0.107,0.265,80.051,227533,4,27.76427,7,1,00
I'll Be Waiting,Lenny Kravitz,spotify:track:2HPVtKMWRlP1r9ODenvePM,0.677,0.452,10,-6.468,1,0.0332,0.0736,0.0065,0.0969,0.595,72.78,259187,4,39.45712,10,1,00
Maula Mere Maula,Roop Kumar Rathod,spotify:track:5KNuHsIeFtD0oukst77hBi,0.548,0.737,0,-7.865,1,0.0386,0.458,0.00806,0.091,0.412,119.961,364330,4,27.50818,16,0,00
Why,Derdian,spotify:track:1ghLRWT56XTf5T7h9P0bdO,0.463,0.551,1,-4.561,0,0.0317,0.0363,0.0,0.101,0.229,113.901,355120,4,55.65081,14,0,00
The Pilgrim - 2015 Remaster,Iron Maiden,spotify:track:3v11n0mUl2VmWcnjiTzbGm,0.308,0.934,9,-4.145,0,0.0606,0.000306,0.0313,0.0863,0.541,97.848,307867,4,49.45041,14,0,00
Keep Holding On,Avril Lavigne,spotify:track:4UPcXTh26ilb7owtuyHqNI,0.274,0.786,7,-2.354,1,0.0333,0.0374,0.0,0.143,0.146,161.061,239907,3,35.03301,10,1,00
Insatiable,Darren Hayes,spotify:track:4Q8yCpsxxJF0tRsjzu6Ytw,0.67,0.847,0,-5.449,0,0.0545,0.0974,0.0,0.0842,0.852,143.872,310227,4,57.89096,11,1,00
O Gladsome Radience (kiev-pechersk Chant),Kiev Theological Academy & Seminary choir,spotify:track:5hVhG3zOH1IUHiWb6c9MvO,0.105,0.0694,8,-23.635,0,0.0393,0.992,0.0583,0.0938,0.0362,90.915,442053,3,58.37173,20,0,00
Calling All Angels,Train,spotify:track:0E29BKKGCJHcb7b9oIWgGB,0.454,0.839,3,-5.368,1,0.0441,0.0746,0.0,0.279,0.529,166.166,242200,4,34.74606,8,1,00
Touch It,Busta Rhymes,spotify:track:7HiUa9Gkk3QddHWT4jKiXd,0.641,0.615,1,-7.475,1,0.389,0.0367,0.0,0.105,0.411,68.938,240147,3,38.38141,12,1,00
When You Were Young,The Killers,spotify:track:70wYA8oYHoMzhRRkARoMhU,0.467,0.988,11,-3.313,1,0.112,0.000152,0.0484,0.28,0.321,130.435,220427,4,20.0094,7,1,00
Akkam Pakkam,Sadhana Sargam,spotify:track:3eeUvZTgP5uJfOMqI3sUVq,0.773,0.628,11,-6.737,0,0.0425,0.108,0.00119,0.246,0.588,119.96,316000,4,42.01564,17,0,00
She's Country,Jason Aldean,spotify:track:0PspNrE4MSjr1JeB4OW0jn,0.553,0.872,1,-2.832,0,0.0782,0.198,0.0,0.0659,0.638,172.138,220573,4,21.84293,12,1,00
Few and Far Between,Shutdown,spotify:track:3DNCnnOLmDRtm3WHId4Gib,0.42,0.973,2,-4.524,1,0.142,0.000162,0.0357,0.0969,0.336,94.212,172427,4,7.67978,3,0,00
Pushin' Me Away,Jonas Brothers,spotify:track:6IxbD3Vdv7AIYC11ABftOW,0.473,0.903,7,-6.123,1,0.0678,0.0145,1.23e-06,0.195,0.452,161.956,183120,4,28.2859,6,1,00
Sick Of Being Lonely,Field Mob,spotify:track:0rBzABScu9c6D1Juislm2z,0.692,0.921,8,-4.853,1,0.105,0.0016,2.05e-05,0.299,0.856,173.837,229160,4,40.9831,13,1,00
Problematic,All,spotify:track:4RMmoTW92A1hffg29g2net,0.434,0.989,2,-3.91,1,0.182,0.0395,6.34e-06,0.186,0.328,111.514,82533,4,26.07456,5,0,00
Just LIke Dr. Jones,International Superheroes Of Hardcore,spotify:track:5XKfNFtrN8a7alzhO8ewGr,0.179,0.868,10,-4.234,1,0.0648,4.01e-05,0.0,0.0903,0.531,172.422,66173,4,19.92164,4,0,00
Always On Time,Ja Rule Featuring Ashanti,spotify:track:4hrae8atte6cRlSC9a7VCO,0.84,0.706,5,-6.104,0,0.2,0.208,0.0,0.241,0.839,96.673,245133,4,42.91774,8,1,00
The Next Episode,Dr. Dre Featuring Snoop Dogg,spotify:track:4LwU4Vp6od3Sb08CsP99GC,0.922,0.909,10,-2.429,0,0.27,0.0281,0.0,0.0856,0.309,95.295,161507,4,73.03954,6,1,00
"Terzett, Op. 10: II. Dreher",Joseph Küffner,spotify:track:0D480PwG5JodF52u9x7FpT,0.502,0.0526,0,-22.677,1,0.0443,0.99,0.932,0.0763,0.325,84.49,102493,4,45.63817,5,0,00
You'll Be There,George Strait,spotify:track:6ljgpSnKrzvpigdjt0rCkF,0.583,0.481,4,-8.822,1,0.0276,0.264,0.0,0.119,0.172,98.909,257493,4,79.12211,11,1,00
Poppin',Chris Brown Featuring Jay Biz,spotify:track:7vGRXiYWFk6NjUnsNjQJQd,0.767,0.419,9,-3.011,0,0.0369,0.00895,0.0,0.0521,0.547,122.963,265333,4,35.88071,11,1,00
Ganesh Vandana,Brahmins,spotify:track:0hViEu5RuAx4Awe2ZJ5BRI,0.428,0.463,8,-9.594,1,0.0436,0.771,0.0,0.0899,0.0701,119.61,515106,3,39.51076,15,0,00
Grind With Me,Pretty Ricky,spotify:track:3B7i9OKRRmIsSBHEbJz58Y,0.7,0.538,1,-5.952,1,0.045,0.000204,0.0,0.105,0.189,136.518,237733,4,30.0575,11,1,00
Bootylicious,Destiny's Child,spotify:track:31CsLSgn0HdZEVC8Bnnmvr,0.835,0.833,1,-4.364,0,0.284,0.00247,0.0,0.171,0.586,103.358,207733,4,26.35294,9,1,00
"Serenata concertante in E Minor, Op. 105: VI. Marcia- Allegro moderato - Artaria Trio",Anton Diabelli,spotify:track:2EKLBatNcnStYZUR75Xdty,0.519,0.0248,4,-24.994,1,0.0567,0.989,0.737,0.0827,0.397,124.92,355667,4,35.17017,18,0,00
Offering Chant - Unplugged,Lama Gyurme,spotify:track:169rPv0jBiT1Q0r2srVwiG,0.467,0.102,1,-14.601,1,0.0328,0.984,0.000266,0.118,0.272,114.157,315400,4,53.20646,10,0,00
Offerrök,Fejd,spotify:track:0iKKePvWWbU9hP5VqWBn7I,0.507,0.932,2,-4.376,1,0.0398,0.0107,0.000918,0.0382,0.263,107.96,339200,4,35.2483,15,0,00
Three Cheers For Five Years,Mayday Parade,spotify:track:3hJoAM3O7q1i70lJRf8Cky,0.36,0.505,11,-5.485,1,0.0314,0.616,0.0,0.326,0.382,69.126,290787,4,37.33819,10,0,00
Pachchadanamey,Hariharan,spotify:track:49nQCpklrhXuaK5s1TQwOl,0.538,0.487,1,-13.105,0,0.0643,0.409,0.00016,0.394,0.521,175.925,357947,4,34.78642,21,0,00
I'm Throwed,Paul Wall Featuring Jermaine Dupri,spotify:track:3n5rIcC04MiNx4T2GOS06g,0.739,0.777,4,-5.7,0,0.239,0.0135,0.0,0.134,0.756,82.01,231307,4,28.28997,11,1,00
Welcome To My Life,Simple Plan,spotify:track:714Lw0m2SmCEhKSPw0Dn8J,0.421,0.858,1,-4.535,1,0.0963,0.0134,0.0,0.067,0.491,173.255,206773,4,35.10835,9,1,00
According To You,Orianthi,spotify:track:72phhQtfwZcRweweRxxkmU,0.619,0.917,5,-2.582,1,0.0507,0.0233,1.21e-05,0.0986,0.552,131.002,200347,4,33.97347,7,1,00
Lights & Music,Cut Copy,spotify:track:2dngx6srtqsxvyh7oGV8FM,0.601,0.947,10,-4.258,0,0.0399,0.0543,0.173,0.782,0.566,126.023,277360,4,30.98628,12,0,00
The Climb,Miley Cyrus,spotify:track:0V8FYVlBFuXXTIvRnMbZyS,0.327,0.588,4,-6.611,1,0.0336,0.0834,0.0,0.104,0.329,161.074,236067,4,40.07128,11,1,00
Flashing Lights,Kanye West Featuring Dwele,spotify:track:31I3Rt1bPa2LrE74DdNizO,0.639,0.628,6,-7.578,0,0.0399,0.0381,0.0,0.386,0.43,90.482,237507,4,31.82586,18,1,00
Wild West Show,Big & Rich,spotify:track:0Z9YP4ntjcqlMCfgi5Eete,0.551,0.879,0,-1.395,1,0.0378,0.0261,2.43e-06,0.132,0.293,106.135,260813,4,72.49982,7,1,00
1995,H2O,spotify:track:2qvZmhlxHdyBqAX5ZWjukK,0.531,0.991,9,-5.681,1,0.13,0.006,0.0,0.279,0.257,111.998,154000,4,93.37847,4,0,00
Kegyetlen asszony,Pokolgép,spotify:track:4YjarMRsOAXZdux8vE4g4k,0.404,0.778,9,-5.405,1,0.0365,0.00035,1.15e-05,0.257,0.821,148.188,286573,4,22.01576,15,0,00
Spirited Away - The Sixth Station,Joe Hisaishi,spotify:track:5EWcBYfePistjwchTjLjzo,0.314,0.0273,4,-27.306,0,0.0354,0.926,0.8,0.126,0.0399,77.708,228253,4,22.20585,11,0,00
Walk It Out,Unk,spotify:track:6lSylu4qTmLBGQB1zp5oCi,0.794,0.777,1,-3.696,0,0.0813,0.0982,0.0,0.202,0.706,160.022,173040,4,38.70551,8,1,00
Bowling For Peace,Prasanna,spotify:track:7AkQooU3Nmt0TpXMAdTqiH,0.349,0.443,3,-15.045,1,0.0328,0.964,0.925,0.0872,0.657,135.03,426413,4,30.06283,21,0,00
What Goes Around...Comes Around,Justin Timberlake,spotify:track:3pD0f7hSJg2XdQ6udw5Tey,0.687,0.723,7,-4.751,1,0.0709,0.122,0.00102,0.573,0.432,76.0,448573,4,31.73041,18,1,00
"Serenata concertante in E Minor, Op. 105: II. Allegro moderato",Anton Diabelli,spotify:track:5JjmjeQ2p3CFEaSfEgkNNt,0.443,0.045,7,-24.951,1,0.0406,0.991,0.794,0.113,0.449,115.223,366000,4,72.82041,17,0,00
Pride (Times Are Changing),Madball,spotify:track:0gKATHq1UtBZlFESbxP0En,0.394,0.988,8,-4.948,1,0.0661,0.00937,7.97e-06,0.188,0.338,149.817,158240,4,34.19064,7,0,00
I'm Gonna Be Alright,Jennifer Lopez Featuring Nas,spotify:track:2UbFyKS0gTj9NcGLO4NpyZ,0.843,0.612,10,-4.71,0,0.157,0.0573,0.000305,0.154,0.791,93.975,200200,4,60.25908,8,1,00
Greedy Awful People,The Stooges,spotify:track:7mxm3S1NcLBDekOcEnd4Wr,0.335,0.954,7,-8.08,1,0.105,0.000613,0.0,0.114,0.644,156.047,127106,4,26.70239,8,0,00
Forgotten Scriptures,Disgorge,spotify:track:1fTG9HSw7saP8GIScPkGt2,0.24,0.984,5,-8.998,1,0.138,0.000204,0.877,0.202,0.0363,136.051,278853,4,65.05711,15,0,00
Aquí,Allison,spotify:track:5UXDQ8f5UN5FNZ48WHmrMC,0.383,0.742,10,-5.589,1,0.043,0.0207,0.0,0.101,0.283,180.142,240267,4,26.95208,12,0,00
Private Emotion,Ricky Martin Featuring Meja,spotify:track:1rjHJSGgt10GAtgLrDtHTM,0.51,0.726,1,-7.0,1,0.0337,0.265,0.0,0.0911,0.489,146.553,241000,4,59.99771,11,1,00
Bemoaned Animosity,Final Breath,spotify:track:5LF4eVyrf9k1ZbzlNZ6Yyx,0.44,0.981,2,-1.354,1,0.145,2.56e-05,0.00403,0.2,0.328,117.688,253867,4,45.23455,11,0,00
My Life Would Suck Without You,Glee Cast,spotify:track:0UrheRSNBXBiZgudI7tVQ2,0.471,0.663,9,-6.284,1,0.0348,0.0177,0.0,0.0801,0.449,145.078,211800,4,42.53785,8,1,00
"So Fresh, So Clean",OutKast,spotify:track:6glsMWIMIxQ4BedzLqGVi4,0.725,0.64,5,-7.905,0,0.332,0.0278,0.0,0.099,0.915,166.029,240027,3,33.86082,10,1,00
I Write Sins Not Tragedies,Panic! At The Disco,spotify:track:4bPQs0PHn4xbipzdPfn6du,0.567,0.795,9,-4.985,0,0.134,0.0938,0.0,0.114,0.635,170.06,187613,4,34.73216,9,1,00
Roc Boys (And The Winner Is)...,JAY-Z,spotify:track:7qTHHJ8MeXEKBVuopWdw4b,0.656,0.923,11,-1.647,1,0.252,0.0356,0.0,0.156,0.67,94.623,252107,4,26.23021,9,1,00
Peacekeeper,Fleetwood Mac,spotify:track:47QCcoUKxDP1vuli0LwT8G,0.604,0.759,7,-4.896,0,0.0317,0.136,1.38e-05,0.101,0.671,127.208,250760,4,31.85241,11,1,00
Bad Girlfriend,Theory Of A Deadman,spotify:track:5m7on0zpnmeAXy72ANrmfU,0.504,0.957,0,-2.657,1,0.0529,0.00298,0.0,0.187,0.676,135.013,205627,4,30.8412,10,1,00
Buy Me A Rose,Kenny Rogers With Alison Krauss & Billy Dean,spotify:track:3Hl451i7KUVN84rr0n4U1o,0.635,0.296,3,-13.728,1,0.0298,0.562,1.97e-06,0.11,0.198,97.998,227067,4,37.7954,9,1,00
Rex Rebi Rebellis,Turisas,spotify:track:4Dir1HkBCcJrHIFDG705JG,0.41,0.771,7,-7.807,1,0.0452,0.00156,0.235,0.122,0.245,109.956,430360,4,18.14376,22,0,00
Parks on Fire,Trifonic,spotify:track:44VAp0xmmV3DVoIe3Hs7V1,0.483,0.617,10,-8.464,0,0.0466,0.147,0.528,0.21,0.203,167.823,443173,3,18.11225,15,0,00
New Divide,Linkin Park,spotify:track:6Wx88Mv6b9ofjKMKkdwOJd,0.493,0.808,5,-3.365,0,0.0362,0.000235,0.0,0.0983,0.38,117.971,268613,4,19.85766,12,1,00
Overdriver,Joe Satriani,spotify:track:36HslbqwAK3jf21gGe313T,0.464,0.9,4,-5.701,0,0.0369,0.00246,0.905,0.167,0.71,81.991,305187,4,24.27857,20,0,00
Baby,Ashanti,spotify:track:6pWzCKTrKrwbUPzY8RLCoP,0.71,0.795,4,-3.005,0,0.0593,0.409,0.0,0.16,0.852,94.997,209120,4,19.9631,12,1,00
A Different World,Bucky Covington,spotify:track:0E0B8a7LSVgbQL160oUnwO,0.62,0.686,9,-5.027,1,0.0276,0.0327,0.0,0.101,0.464,128.962,208573,4,16.46621,12,1,00
Yee Haw,Jake Owen,spotify:track:32C5of1pAeU7IeEbGiLWAo,0.672,0.934,7,-3.322,1,0.0333,0.0956,0.0,0.109,0.948,129.123,172507,4,28.48517,8,1,00
The Goose Is Getting Fat,Jon Kennedy,spotify:track:3XV92cwnyFmUa7OfX5xpFe,0.637,0.701,10,-9.885,0,0.0363,0.0266,0.775,0.128,0.637,112.993,255920,4,37.84722,10,0,00
Higher,Creed,spotify:track:1ZozJfi8u9cO2Ob8KwiwNT,0.459,0.83,2,-6.254,1,0.0364,5.15e-05,0.00014,0.206,0.431,155.826,316733,4,28.21589,14,1,00
A Celebration For The Death Of Man,Agalloch,spotify:track:0t4BqNdnmncQyZoot8pu6S,0.555,0.562,4,-9.163,0,0.0342,0.338,0.942,0.281,0.228,115.082,144333,4,93.44488,4,0,00
Small Town Southern Man,Alan Jackson,spotify:track:5ExWY6ojo1Qm3rC7iaEqx2,0.683,0.438,3,-12.433,1,0.0264,0.12,8.49e-06,0.269,0.568,132.951,280267,4,28.15337,13,1,00
N.Y.C.,Easy Mo Bee,spotify:track:6fDUxP6x8iNxua9J00gzzx,0.566,0.933,6,-3.405,0,0.396,0.016,0.0,0.291,0.489,75.88,307827,3,92.84037,10,0,00
Swinging In The Jungle,Scooter,spotify:track:2LYPeCTajPZ0EocoYMcFLS,0.485,0.928,0,-5.876,1,0.0367,0.000396,0.54,0.9,0.283,142.017,224333,4,46.30464,9,0,00
Got It Twisted,Mobb Deep,spotify:track:2nzFiCB8YoXf24MAM1qDmU,0.697,0.744,11,-5.702,0,0.229,0.0958,0.0,0.263,0.504,103.266,224627,4,33.09202,9,1,00
Get It Shawty,Lloyd,spotify:track:2a03afRiyAbNAleOByVju4,0.822,0.905,5,-4.032,0,0.241,0.123,0.0,0.0496,0.674,128.014,209533,4,26.05924,9,1,00
No Cigar,Millencolin,spotify:track:3XSX8AICldLHwxnONB4NLW,0.383,0.986,9,-2.796,1,0.0617,0.000287,0.0,0.179,0.578,157.871,163227,4,19.36855,7,0,00
The One You Love,Paulina Rubio,spotify:track:5nuvvKXACbvkftbe1oS0Oy,0.577,0.881,5,-3.919,1,0.0393,0.0634,0.0,0.132,0.678,91.885,227600,4,21.61808,11,1,00
Fun Time,Iggy Pop,spotify:track:78eyZlGD7IWNwD4JyTfvCG,0.368,0.736,0,-9.128,1,0.0433,0.134,0.14,0.649,0.655,104.527,241067,4,31.97824,11,0,00
Mamá,Los Amantes De Lola,spotify:track:2oA3tCnnhyMaCVzS5MLZZY,0.552,0.854,9,-6.742,0,0.0456,0.335,0.000264,0.161,0.818,141.977,226560,4,30.94961,11,0,00
Metál Lidérc: Metál nénike,Irigy Honaljmirigy,spotify:track:77MtYIJ010NNZf9GCymIOY,0.618,0.785,11,-6.937,1,0.109,0.116,4.28e-06,0.0862,0.826,157.831,201760,4,40.80373,11,0,00
Ehu Girl,Kolohe Kai,spotify:track:7hmvSpZSdBAaJmy0pHcGwh,0.803,0.625,0,-5.379,1,0.0382,0.135,0.0,0.0888,0.94,133.013,229760,4,22.91969,9,0,00
Smells Like Teen Spirit,The Bad Plus,spotify:track:6RoModa3txoHpxBtJMwnv2,0.384,0.729,5,-9.379,0,0.0311,0.349,0.876,0.109,0.398,105.067,357133,4,58.87797,8,0,00
The River,Good Charlotte Featuring M. Shadows And Synyster Gates,spotify:track:0d8aJLKZI1r4uOSLZBJaBK,0.439,0.945,1,-2.21,1,0.138,0.00677,0.0,0.166,0.455,161.954,195680,4,19.02015,10,1,00
Play,Jennifer Lopez,spotify:track:7fFCnttacpotkyhTOxKv14,0.775,0.729,1,-4.229,0,0.162,0.0303,0.00247,0.0361,0.895,104.719,211493,4,46.64891,8,1,00
Rani,Faun,spotify:track:4f5hVnrSBAPuVfEaUDrogc,0.49,0.82,7,-6.704,1,0.0466,0.363,0.000386,0.0898,0.509,94.804,200520,4,38.20245,11,0,00
Body Language - Original Mix,M.A.N.D.Y.,spotify:track:52wJfSCcUt8qFkU0KYvQ4S,0.798,0.676,4,-10.455,0,0.0558,0.0119,0.9,0.0938,0.891,129.997,438013,4,45.28495,15,0,00
Day of the Dead,XE-NONE,spotify:track:2GbmFUwItlSUFpzk8hkH4K,0.412,0.966,10,-0.366,1,0.0775,0.00436,2.97e-06,0.352,0.454,79.971,282000,4,26.26981,10,0,00
Never Alone - Original Mix,Al Storm,spotify:track:7xeFtghb5Eg1A7e30nF1HX,0.46,0.992,5,-2.9,0,0.0573,4.13e-05,0.00294,0.0638,0.63,173.959,244138,4,44.16682,13,0,00
Can I Have It Like That,Pharrell Featuring Gwen Stefani,spotify:track:73Ijn0pKw1YJVP4OO4jUl7,0.745,0.525,7,-7.532,1,0.239,0.129,0.0,0.0811,0.376,100.99,235360,4,27.45814,8,1,00
Untouched,The Veronicas,spotify:track:0KlahhzNb98zyN83Vwae0l,0.557,0.783,6,-4.893,0,0.234,0.0171,0.0172,0.151,0.442,177.008,255360,4,31.46686,12,1,00
"Now We Are Free - From ""Gladiator"" Soundtrack",Lisa Gerrard,spotify:track:1raWfcURBd1Q3W3K0ojDCM,0.286,0.217,9,-18.805,1,0.0336,0.602,0.099,0.104,0.0389,138.225,254307,4,88.57076,12,0,00
Hour Of Rats,The Red Chord,spotify:track:2fO0Tn70zvS4OH37YqLdYd,0.264,0.974,10,-4.433,0,0.115,3.24e-05,0.154,0.493,0.384,156.367,160800,4,34.49535,10,0,00
Action Woman,The Litter,spotify:track:15zIQqm0iq5gi5nwkOEQPJ,0.322,0.672,0,-7.391,1,0.0379,0.0659,2.39e-05,0.165,0.536,133.887,153227,4,43.62758,9,0,00
This Time Around,Hanson,spotify:track:6pISWFsFAZRH7xU5vlIN5n,0.308,0.895,1,-4.131,1,0.103,0.0795,0.0,0.135,0.328,164.277,257973,4,45.07388,9,1,00
"Symphonie Fantastique, Op. 14, ""Episode de la vie d'un artiste"": V. Songe d'une nuit du sabbat (Dream of a Witches' Sabbath)",Hector Berlioz,spotify:track:5CZ2IN503H4bhHG43uHNr3,0.252,0.216,7,-18.824,0,0.0456,0.938,0.875,0.562,0.138,86.767,622053,4,32.25469,31,0,00
Best I Ever Had,Gary Allan,spotify:track:120w1eBYfiYrSXtegu6uEb,0.273,0.59,6,-4.997,1,0.0295,0.00254,1.07e-06,0.108,0.214,174.863,251480,4,41.32197,13,1,00
Nattoppet,Detektivbyrån,spotify:track:1rH72YcWHiBndW2cDMMtWg,0.263,0.674,9,-8.337,0,0.0441,0.345,0.594,0.0664,0.23,157.937,200613,4,25.68262,8,0,00
Making Memories Of Us,Keith Urban,spotify:track:0Sg5kWoILCs2zBoIHIsDAa,0.687,0.454,4,-9.379,1,0.0255,0.614,0.000107,0.107,0.331,103.93,236000,4,33.70585,11,1,00
Laule - Folk Aesthetic Version,Tenhi,spotify:track:7yyqGmBIJvLf9m4Z4P6gFQ,0.675,0.21,2,-20.452,1,0.029,0.97,0.105,0.103,0.226,93.39,84093,4,35.20945,5,0,00
"O Ajnabi (Happy) - From ""Main Prem Ki Diwani Hoon""",K. S. Chithra,spotify:track:5ReciHbAhKfDmK5l5SwYxs,0.581,0.462,5,-12.403,1,0.0422,0.522,1.03e-05,0.081,0.364,136.067,402133,4,25.92088,17,0,00
Starwatcher,Lalu,spotify:track:3BFj1uEYQhYOJAdGBsAbRO,0.532,0.856,4,-6.672,0,0.0453,0.0822,0.00627,0.147,0.216,134.984,276520,5,17.57167,12,0,00
Neverland,Avantasia,spotify:track:3cltha6ZPutKM8YmRBBb9L,0.579,0.914,1,-6.253,0,0.0383,9.84e-05,0.000901,0.153,0.504,101.169,300360,4,32.00299,14,0,00
Rock Formations,Yawning Man,spotify:track:0EAwKFwPX0JMI5QxuKxteG,0.496,0.656,11,-7.349,0,0.0384,0.00138,0.938,0.0554,0.504,115.504,321640,4,26.66693,12,0,00
Don't You Forget It,Glenn Lewis,spotify:track:7vKYuqKAySUizIkcAl4Oal,0.708,0.513,6,-7.748,0,0.0888,0.118,0.0,0.114,0.31,89.0,248773,4,21.13532,11,1,00
Opus 17 (Don't You Worry 'Bout Me) - 2006 Remaster,Frankie Valli & The Four Seasons,spotify:track:26C0PwEYOoEuXtNw6fwZIv,0.775,0.698,11,-9.1,1,0.0427,0.399,0.0,0.319,0.924,121.919,153320,4,16.79992,9,0,00
Try It On My Own,Whitney Houston,spotify:track:2IpeftovkFwpkWBYuS0qCz,0.544,0.593,6,-5.887,1,0.0362,0.612,6.75e-06,0.146,0.139,135.877,280427,4,33.49273,11,1,00
Move Shake Drop,DJ Laz Featuring Flo Rida & Casely,spotify:track:3rZ4v2IOSbJj5SRq3eoSox,0.806,0.868,7,-3.684,1,0.0794,0.00493,0.0,0.157,0.597,127.938,190573,4,53.53277,9,1,00
Let's Get Blown,Snoop Dogg,spotify:track:0NdxbFFknA7kQ4E2zvJfey,0.94,0.621,4,-4.615,0,0.199,0.402,0.079,0.245,0.694,106.001,280680,4,66.62034,13,1,00
Break Down The House - Original Mix,Laidback Luke,spotify:track:2gjsOfgQlNQAhkmy7VY0yt,0.885,0.67,10,-5.829,0,0.0992,0.0235,0.139,0.117,0.367,127.001,387672,4,32.56398,17,0,00
Save A Horse (Ride A Cowboy),Big & Rich,spotify:track:5s7m2xNZWgz5FqVSIvJcGA,0.7,0.896,2,-2.276,1,0.191,0.108,0.0,0.453,0.817,102.065,200307,4,26.83527,8,1,00
3's & 7's,Queens of the Stone Age,spotify:track:63wsuMhok6GgcBRd2strGk,0.438,0.99,10,-3.89,0,0.108,0.0651,0.0222,0.359,0.452,131.306,214067,4,40.38426,9,0,00
Baby U Are,Gerald Levert,spotify:track:4z9aQnKnoM0cDrLkUXdbPr,0.657,0.537,6,-7.825,0,0.199,0.0196,5.55e-06,0.102,0.636,172.212,317067,4,25.7608,16,1,00
