,track,artist,uri,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,chorus_hit,sections,hit,era,spotify_explicit,spotify_track_number,spotify_release_date,spotify_disc_number,spotify_album_total_tracks,spotify_album_type,spotify_album_uri,spotify_artist_count,spotify_track_type,spotify_num_markets
1415,Boom! Shake The Room,Jazzy Jeff & The Fresh Prince,spotify:track:1aWCMWDtsBV0SfLWSvGScO,0.741,0.892,7,-6.647,1,0.0882,0.0041,0.0083,0.0718,0.67,99.986,273600,4,48.75434,13,1,90,False,12,1993-10-12,disc_number,12,album,spotify:album:2K0qBUFiKwjH9BFpw0xRDp,4,track,178
1416,We Got A Love Thang,CeCe Peniston,spotify:track:1Z1BvDuDYOaQaQtoeCDSuA,0.669,0.644,0,-10.47,1,0.0302,0.000172,0.00585,0.356,0.764,120.012,328800,4,33.24239,19,1,90,False,1,1992-01-01,disc_number,10,album,spotify:album:3REpPYjJhtaeJc4Mo1v4Ip,1,track,177
1417,Fantasia For Strings: 4. Allegro moderato - Meno mosso,Hans Werner Henze,spotify:track:7bXOSZeGnIaeXg54KXxozN,0.347,0.437,5,-15.909,1,0.0513,0.925,0.978,0.137,0.417,146.881,124000,4,33.28338,9,0,90,False,10,1996-01-01,disc_number,12,album,spotify:album:0P1YR29rnt2IJSazABmu8D,3,track,176
1418,Too Hot For My Chinchilla,Tangerine Dream,spotify:track:6AN1bCbl3bN2gGxKzX95yv,0.463,0.836,0,-9.686,0,0.0363,0.468,0.501,0.149,0.308,173.854,228293,4,45.88768,10,0,90,False,2,1992-11-09,disc_number,12,album,spotify:album:7svbHkGq6nnCCmqOBUGqYr,1,track,166
1419,Guitar Solo Wolf - Live,Accept,spotify:track:77HVcmzFqQen3KFC3l1dvd,0.207,0.716,4,-13.336,0,0.0641,0.00504,0.839,0.906,0.319,62.486,270533,4,36.95544,9,0,90,False,7,1990-11-20,disc_number,15,album,spotify:album:2tnEnEuUcZBHelD0tkWZ0N,1,track,167
1420,The Old-Time Religion,Craig Duncan,spotify:track:0I3WWhyHJIyQtXquAEVcFX,0.625,0.345,2,-12.808,1,0.0372,0.774,0.636,0.0643,0.703,108.427,174333,4,39.20988,11,0,90,False,11,1996-01-01,disc_number,20,album,spotify:album:2pMrJCJAsZkwJdNT8pF9t8,1,track,176
1421,When A Man Loves A Woman,Michael Bolton,spotify:track:3ascnOSOR5MX901ylGuhcl,0.476,0.363,1,-10.706,1,0.0296,0.2,0.0,0.055,0.243,164.555,231067,3,43.60435,7,1,90,False,6,1991-04-23,disc_number,10,album,spotify:album:3tu5RTLzk7J2Oe30hspuPm,1,track,177
1422,Always And Forever,Whistle,spotify:track:4c8YJShoSaDCIOMgp36BM6,0.373,0.303,2,-16.456,1,0.0292,0.109,0.0,0.174,0.32,162.227,284067,3,18.86257,14,1,90,False,1,1990,disc_number,10,album,spotify:album:1clCpSvzVaWli1R1ZZmyGL,1,track,178
1423,Close To You,Fun Factory,spotify:track:70DbNpe8D1QnGi92Mo2MK1,0.706,0.926,9,-3.192,0,0.127,0.00135,0.0,0.261,0.389,134.981,218778,4,28.35466,12,1,90,False,12,2016-08-05,disc_number,20,album,spotify:album:6jEa6t77CNNbH9z2Pax5wn,1,track,164
1424,Walking On Broken Glass,Annie Lennox,spotify:track:4CcSw8wQAHYf4XNckayPoc,0.75,0.562,0,-8.45,1,0.0281,0.215,1.1e-06,0.105,0.807,115.008,253296,4,25.77059,13,1,90,False,2,1992-04-02,disc_number,11,album,spotify:album:33ImEB9taJ3Tie4APfTL7B,1,track,178
1425,Quince Años,El Gran Combo De Puerto Rico,spotify:track:4ZmH7rWiAxuCH2zNi31MFv,0.725,0.573,9,-8.677,0,0.0356,0.487,8.21e-06,0.135,0.932,88.444,250467,4,41.80964,11,0,90,False,2,1997,disc_number,34,album,spotify:album:3JE1c20sJcRS0h4j7LChmn,1,track,174
1426,Hocus Pocus,Helloween,spotify:track:7d6rZfFch5n1eexorZew4n,0.373,0.774,1,-5.233,1,0.0774,0.000635,0.532,0.346,0.404,181.983,403867,4,47.79877,16,0,90,False,7,1999-09-08,disc_number,11,album,spotify:album:663fnksRVVoJYR6ihPeFDI,1,track,176
1427,Hold On,En Vogue,spotify:track:3ZqjDpr3qCZnZBPcd0Hpj2,0.728,0.464,1,-11.156,1,0.0605,0.0865,0.0,0.343,0.383,96.944,304467,4,42.79819,7,1,90,False,5,1990-04-03,disc_number,12,album,spotify:album:5G7LmJHqy7cLklwTm1ARYa,1,track,165
1428,Throw Your Hands Up,L.V.,spotify:track:5AQXqGCGr4AIKsWDMv18YB,0.849,0.727,9,-4.572,0,0.0534,0.148,2.17e-05,0.0453,0.7,100.927,230227,4,40.29308,11,1,90,False,1,1996-05-07,disc_number,16,album,spotify:album:0ul5KNzHUj1BIIaJPsiKgT,1,track,178
1429,Holy Hack Jack,Demented Are Go,spotify:track:3f1pfuDlXMUMMYnCEQtcTF,0.365,0.937,2,-5.419,0,0.092,0.000392,0.0156,0.305,0.457,101.372,136693,4,53.48246,4,0,90,True,3,1993-01-01,disc_number,18,compilation,spotify:album:0LWd90cNYYYGNd036znemm,1,track,178
1430,Águas De Março,Antônio Carlos Jobim,spotify:track:1y7OxO5i6sfrHXAmUM77YG,0.652,0.377,3,-14.848,1,0.176,0.845,1.06e-06,0.103,0.506,143.767,212493,4,35.39803,11,0,90,False,16,1990-08-21,disc_number,16,album,spotify:album:5fxCwduFydtcmLFrEkePFE,1,track,178
1431,Flood,Jars Of Clay,spotify:track:4wSqP7Vo7HcoakudSMzxAO,0.626,0.632,0,-8.692,0,0.0287,0.181,0.0,0.146,0.7,114.593,211667,4,25.35411,9,1,90,False,8,1995-10-24,disc_number,10,album,spotify:album:3NmhY1GyYPSR9VGycvfRrQ,1,track,178
1432,Bitter Sweet Symphony,The Verve,spotify:track:57iDDD9N9tTWe75x6qhStw,0.356,0.917,9,-6.006,1,0.0479,0.0335,0.0,0.406,0.518,171.176,357267,4,45.42836,14,1,90,False,1,1997-09-29,disc_number,13,album,spotify:album:52AeC4gwbxDfFlLHgK1ByD,1,track,175
1433,Turquoise Hexagon Sun,Boards of Canada,spotify:track:5ibLVezK2NlPSq2CBaNl91,0.561,0.693,1,-14.604,1,0.0692,0.185,0.89,0.121,0.0484,187.935,308933,4,62.54878,10,0,90,False,2,1996-12-01,disc_number,6,single,spotify:album:3FabCzGQgFLqkCqzceB5ii,1,track,177
1434,Jazz Devil,Barry Adamson,spotify:track:3Pnuk4rQDu4jV40rmqYzc9,0.654,0.479,6,-10.11,0,0.0844,0.493,0.128,0.103,0.481,114.03,306200,4,48.42992,15,0,90,False,2,1999-05-18,disc_number,12,album,spotify:album:7vVxT6nHJy9ubr3C51JZpX,1,track,2
1435,Mahjong - Remastered,Wayne Shorter,spotify:track:3EX0TcGSNKZzp7s6Wisci6,0.346,0.336,0,-14.26,0,0.0288,0.684,6.61e-05,0.293,0.39,170.012,461333,4,29.98876,27,0,90,False,2,1997-01-01,disc_number,9,compilation,spotify:album:02skoawlF51dDWdTctUZhw,1,track,177
1436,Snowfall,Ahmad Jamal Trio,spotify:track:2glALemt4eHbVuhJPr1QuN,0.497,0.171,0,-20.624,1,0.0629,0.669,0.779,0.65,0.236,117.65,151173,4,33.92208,8,0,90,False,4,1998-04-07,disc_number,32,album,spotify:album:3pPpe8SAsBzAekyKNBwUuE,1,track,178
1437,Vou Te Virar De Ponta Cabeça,Made In Brazil,spotify:track:4myR81nkA0t3iwHTb2NBHk,0.481,0.927,9,-9.027,1,0.0402,0.0226,1.01e-05,0.281,0.615,123.345,214800,4,23.22415,11,0,90,False,7,1998-12-21,disc_number,26,album,spotify:album:5orJl1DTacVLBAa1yoaI2A,1,track,178
1438,I Fell In Love,Rockell,spotify:track:7yhDrZHrOrYuoLr4Po7bsT,0.825,0.858,9,-7.586,1,0.08,0.0102,0.0373,0.0543,0.92,135.027,273093,4,31.03299,14,1,90,False,8,1998-04-28,disc_number,11,album,spotify:album:3EKEKhGIE2XYeWxn7Y2nkz,1,track,177
1439,"After 12, Before 6",Sam Salter,spotify:track:4Sv6Wz0s7RGTVWvLUy0MC2,0.783,0.36,4,-4.605,0,0.0314,0.00184,0.0,0.0512,0.421,118.04,267160,4,91.24047,8,1,90,False,2,1997,disc_number,13,album,spotify:album:2X0GbWo6PRyKb1AsZQGDhU,1,track,166
1440,Easy,Faith No More,spotify:track:4Y3WqmBWmG23thvU9xEhMv,0.506,0.554,10,-6.743,0,0.0339,0.339,0.000355,0.112,0.375,124.724,186960,4,27.71682,7,1,90,False,14,1992,disc_number,31,album,spotify:album:4cg5GrTMewtbntkO84uE2k,1,track,164
1441,Stars,Simply Red,spotify:track:5QJSD5GQOq72OmwLV5IHUV,0.716,0.818,7,-7.456,1,0.0256,0.154,0.000806,0.236,0.817,103.668,248600,4,56.26167,13,1,90,False,2,1991,disc_number,19,album,spotify:album:5IF8lK2MyVeLHxo0UNWMO7,1,track,1
1442,Siempre Te Amare,Valentín Elizalde,spotify:track:1a0FYegDtGl4X4bVIgrDJ6,0.465,0.421,5,-8.782,1,0.158,0.264,0.0,0.233,0.92,200.71,140400,4,23.33264,8,0,90,False,11,1999-01-01,disc_number,14,album,spotify:album:3aFk1AI4jvwBZEVeH4DeI4,1,track,175
1443,Love On A Rooftop,Desmond Child,spotify:track:3GoeTGM9kbkVnYiWyz7Ps5,0.613,0.754,3,-8.128,1,0.031,0.179,1.59e-06,0.211,0.662,107.967,318227,4,56.61303,18,1,90,False,4,1991-06-14,disc_number,10,album,spotify:album:7hYpyujW1Wj6KaVDwBZZK2,1,track,178
1444,Beside You,Iggy Pop,spotify:track:2KZYHks9fBXCX1Ac8McutM,0.383,0.825,5,-7.594,1,0.0323,0.0537,0.00206,0.292,0.142,121.314,269507,4,66.98257,9,0,90,False,10,1993-01-01,disc_number,16,album,spotify:album:3f3HzLIKkqOGDAL0Iy0woi,1,track,177
1445,I'm Coming Home,Andy Tielman,spotify:track:0h6cjCpCFI9vRcqyQkjjyD,0.59,0.805,11,-7.559,1,0.0416,0.164,1.04e-05,0.0754,0.817,96.681,225680,4,44.97487,11,0,90,False,7,1997-01-01,disc_number,21,album,spotify:album:3gxPwu7Jg0u5zw1CqpCQoO,1,track,175
1446,Dirty Cash (Money Talks),The Adventures Of Stevie V,spotify:track:3lcUQs5nyrjoHpQR9Vo2aA,0.757,0.83,5,-13.169,0,0.0413,0.00129,0.00741,0.0877,0.925,120.883,243133,4,45.73589,10,1,90,False,1,1989-12-01,disc_number,8,single,spotify:album:4fn4LgJYOLrRsYjRQUGmrs,1,track,178
1447,Sad New Day,Me Phi Me,spotify:track:2w6NtO0ll8NeJq93UzRi2N,0.798,0.619,7,-9.595,1,0.212,0.115,3.46e-06,0.0797,0.636,100.258,327867,4,101.03166,8,1,90,False,3,1992-05-01,disc_number,16,album,spotify:album:5FJHMugbwWYqG3zNz9iYm2,1,track,178
1448,Luv Luv Luv,Pansy Division,spotify:track:1iyoNKEScbPT2hUw8oxdO8,0.604,0.757,0,-4.671,1,0.0391,0.0496,0.0,0.592,0.852,182.674,154697,4,25.62662,8,0,90,False,8,1998,disc_number,19,album,spotify:album:2RJaN7PU215GxsntUR6WhG,1,track,177
1449,Joga,Björk,spotify:track:20ZvzoDSefcZo6bj10jgGC,0.321,0.697,1,-6.266,0,0.057,0.405,0.000155,0.0721,0.234,146.161,305667,4,31.11678,14,0,90,False,2,1997-09-23,disc_number,10,album,spotify:album:0HMsmYvoT1h2x1C4di5faf,1,track,2
1450,Bloodstone,Judas Priest,spotify:track:4asswk8uNxre4G0XLw8jzQ,0.414,0.945,4,-6.321,1,0.0773,0.0373,6.52e-06,0.144,0.263,117.58,230867,4,51.33814,9,0,90,False,5,1993-04-28,disc_number,32,compilation,spotify:album:1ehArDgj0SoN588ZotEvKn,1,track,178
1451,She's a Lover,The Pretty Things,spotify:track:11Wda6v2dXnklOQYnJANjs,0.439,0.795,2,-9.424,1,0.0314,0.00407,0.00114,0.296,0.789,84.846,212067,4,33.68077,9,0,90,False,11,1970-06,disc_number,19,album,spotify:album:1mz6AZJZanmgynkVQgflMK,1,track,177
1452,You're In Love,Wilson Phillips,spotify:track:5KNbCF0FpIWuPE8x6bhGgw,0.688,0.679,1,-11.05,0,0.0259,0.319,0.000301,0.29,0.536,101.872,291867,4,48.53755,11,1,90,False,5,1990-05-08,disc_number,10,album,spotify:album:1Xi55xFMaymXdSWshmxhw2,1,track,178
1453,Strong Enough,Cher,spotify:track:144JMbvbR5txNzoZ112wo4,0.593,0.923,0,-6.19,1,0.101,0.0495,0.0,0.29,0.587,124.862,224000,4,36.51413,9,1,90,False,5,1998,disc_number,10,album,spotify:album:0jZfbz0dNfDjPSg0hYJNth,1,track,166
1454,It's All About You (Not About Me),Tracie Spencer,spotify:track:22vuK9Gpwap7C2hH2GmYIi,0.752,0.587,10,-6.293,0,0.0348,0.136,5.26e-06,0.0772,0.594,135.919,254573,4,59.15671,10,1,90,False,3,1999-01-01,disc_number,12,album,spotify:album:4oRgQZKkPpI437sVpRcC15,1,track,177
1455,The World I Know,Collective Soul,spotify:track:4beuBXU4k3YWwVKm0PpWhv,0.514,0.704,2,-4.724,1,0.0261,0.0515,0.00219,0.228,0.386,76.975,255467,4,25.16962,10,1,90,False,3,1995-03-14,disc_number,12,album,spotify:album:08mlRJfOvmReyulRoBkbyQ,1,track,0
1456,Caught Out There,Kelis,spotify:track:1nZkrUFLq265za9lofFO3p,0.848,0.691,7,-6.775,1,0.093,0.0512,0.00803,0.0723,0.922,92.996,291707,4,59.72263,12,1,90,False,3,1999-12-07,disc_number,14,album,spotify:album:2VQFbPduHKk3SAyczWfpok,1,track,178
1457,1979,The Smashing Pumpkins,spotify:track:5QLHGv0DfpeXLNFo7SFEy1,0.765,0.788,3,-9.896,1,0.0332,0.0166,0.588,0.0513,0.964,126.879,266200,4,38.96896,12,1,90,False,5,1995,disc_number,92,album,spotify:album:55RhFRyQFihIyGf61MgcfV,1,track,177
1458,Losin' Myself,Debbie Gibson,spotify:track:0SPQVqpvV9EdgdGHUd1Uqj,0.715,0.623,5,-10.709,0,0.0377,0.0415,0.000266,0.0692,0.58,94.915,317627,4,80.82762,12,1,90,False,18,2018-05-12,disc_number,25,album,spotify:album:132yfq7ccOP8sIsR6Gzs64,1,track,172
1459,Mitt piano,Jan Johansson,spotify:track:3CjixTx3gAbHZrIUR3jNJX,0.569,0.548,2,-11.008,0,0.0549,0.967,0.892,0.114,0.287,132.09,113773,4,28.15927,7,0,90,False,12,1996-01-01,disc_number,17,album,spotify:album:00zNcPLa7l2bLp0L0HMTRy,1,track,176
1460,High Heels,Demented Are Go,spotify:track:7eCryKzCXKWJYhw9B0S0BO,0.316,0.986,2,-3.715,1,0.185,2.67e-05,1.48e-05,0.737,0.154,144.066,164267,4,67.81519,7,0,90,False,11,1999-05-14,disc_number,15,album,spotify:album:6bxrwalEiVhSzFlEvGZN6m,1,track,178
1461,Preciso Me Encontrar,Cartola,spotify:track:1op7nM2R2M6FAU6dSCTRWV,0.563,0.425,2,-13.814,0,0.0665,0.913,0.0054,0.306,0.679,77.209,179933,4,19.92237,10,0,90,False,13,1999-01-01,disc_number,20,album,spotify:album:0i9SwtLwZ8cOuH5qtkwTvT,1,track,176
1462,Written In The Stars,Elton John & LeAnn Rimes,spotify:track:5feGb2CbTKTPqhGYe1Mixl,0.61,0.589,0,-7.594,1,0.0325,0.756,0.0,0.115,0.382,121.849,257840,4,52.78165,11,1,90,False,14,2017-11-10,disc_number,51,compilation,spotify:album:1uzIyRT1QxDx4fMIX0UiAE,2,track,178
1463,Every Morning,Sugar Ray,spotify:track:2ouURa1AIXp3AvkS52Jry5,0.833,0.679,8,-4.496,1,0.0365,0.0834,0.00258,0.0769,0.975,109.916,219867,4,33.49699,9,1,90,False,2,1998-12-23,disc_number,13,album,spotify:album:43NNW7iDuAE8pIouzvwWWi,1,track,105
1464,Pavane de la Belle au bois dormant,George Walker,spotify:track:1zADgpgbwpErs4igFO5yAK,0.499,0.0185,0,-38.499,1,0.0625,0.994,0.937,0.0784,0.523,118.714,88160,4,31.58374,6,0,90,False,4,1999-06-01,disc_number,12,album,spotify:album:5aYLev3V42gcnoZU8am0AS,3,track,177
1465,Footprints In The Snow,Bill Monroe & His Blue Grass Boys,spotify:track:7kU8yHElTncnER0h2rDpMu,0.705,0.416,4,-13.496,1,0.0404,0.352,0.0149,0.0809,0.903,109.96,159867,4,32.32188,10,0,90,False,9,1994-01-01,disc_number,50,album,spotify:album:3jOrYZPtUL54bBR71yGixE,1,track,178
1466,When I Die,No Mercy,spotify:track:4z1IYRhVpbLCBaqZXYIl66,0.733,0.354,1,-14.382,1,0.0536,0.438,1.3e-05,0.12,0.816,147.859,269307,4,59.05794,15,1,90,False,4,1996-10-05,disc_number,15,album,spotify:album:5CQHiljabLGvn72iQk0wsZ,1,track,178
1467,What's It To You,Clay Walker,spotify:track:346GCw2msr77HA5I5NFsKS,0.722,0.571,2,-13.225,1,0.0363,0.026,0.0,0.112,0.928,117.813,166627,4,58.62053,7,1,90,False,2,1993,disc_number,11,album,spotify:album:2wiyzwPZevxFFHYWyGBkWt,1,track,178
1468,Metal Crusade,Mortification,spotify:track:0hGiV3rP9mMxcHFt5a9Yt3,0.285,0.784,5,-6.562,1,0.0381,0.000143,0.21,0.113,0.233,82.623,434093,4,23.15728,20,0,90,False,1,1999,disc_number,16,album,spotify:album:3ff8lp9fnqoYavt52XSrcC,1,track,3
1469,The Song Remembers When,Trisha Yearwood,spotify:track:4dS7TYCTGKyhs9ZDt8iPcT,0.536,0.317,5,-8.878,1,0.0281,0.854,4.59e-05,0.104,0.232,79.558,234333,4,36.09062,10,1,90,False,1,1993-01-01,disc_number,10,album,spotify:album:5yUayBQKrvqFfXr9X8gJjb,1,track,178
1470,Fiebre De Amor,Luis Miguel,spotify:track:1hwC1ao4Ch8RSV9jNC5T3g,0.566,0.724,2,-6.705,1,0.0383,0.272,2.43e-06,0.0914,0.739,108.185,222351,4,38.53037,11,0,90,False,7,1994-11-29,disc_number,12,album,spotify:album:7raoW9DhHdfU9iEU5yZjcE,1,track,178
1471,It's Your Love,Tim McGraw With Faith Hill,spotify:track:503sFkc8Y2eyGnM6cu8kHm,0.474,0.528,7,-8.588,1,0.0276,0.526,0.0,0.109,0.364,144.366,227333,4,34.09931,11,1,90,False,3,1997-06-03,disc_number,11,album,spotify:album:36STfe5P9Cln52ch4nw3i9,2,track,178
1472,Let Me Roll,Scarface,spotify:track:4Lnnj8r68374ZiAePjDPdj,0.828,0.628,0,-9.473,1,0.239,0.238,0.000212,0.235,0.652,81.89,247960,4,33.07244,9,1,90,True,3,2010-01-01,disc_number,18,compilation,spotify:album:5wmfZWzWjS1UARhcZSirf4,1,track,177
1473,Me And My Crazy World,Lost Boyz,spotify:track:5Sl4762Gx7mbUV9R8Mrbut,0.769,0.539,0,-9.108,1,0.0781,0.00258,0.0,0.0739,0.573,92.172,311827,4,20.46027,15,1,90,True,3,1997-01-01,disc_number,16,album,spotify:album:1vim3noQulpNnLf8msDHgP,1,track,86
1474,Knocks Me Off My Feet,Donell Jones,spotify:track:4o1E2c0ye1RlIJJqOM0dqP,0.469,0.594,7,-8.209,1,0.0403,0.0663,0.0,0.0806,0.485,167.223,222760,4,39.01468,10,1,90,False,2,1996-06-04,disc_number,15,album,spotify:album:1YylipCwfGRhRc4j3vJzwV,1,track,178
1475,På Balatons vågor,Jan Johansson,spotify:track:24fRnKJuXBjFpymJoRbcv4,0.351,0.136,4,-20.083,0,0.0321,0.518,0.00182,0.354,0.141,103.821,464893,4,31.7724,19,0,90,False,3,1996-01-01,disc_number,17,album,spotify:album:00zNcPLa7l2bLp0L0HMTRy,2,track,176
1476,Swollen,Jack Off Jill,spotify:track:5D2lYUuNDEvdmPO65uF8XJ,0.375,0.51,4,-7.797,0,0.0354,0.00436,0.00352,0.121,0.69,101.13,207076,4,63.22337,8,0,90,False,7,1997-01-01,disc_number,14,album,spotify:album:2FnmC0vlmJVwyssbppHFtu,1,track,178
1477,Lightning Does The Work,Chad Brock,spotify:track:4H8mg4FbMqXCVanAj3rJtn,0.692,0.641,7,-7.601,1,0.0359,0.0239,1.23e-05,0.114,0.559,98.742,225827,4,76.778,11,1,90,False,8,1998-10-09,disc_number,10,album,spotify:album:7hDLMH6IHaysYeBkq7f6mT,1,track,178
1478,When I Look Into Your Eyes,Firehouse,spotify:track:1yJWqYYDQge60nZKdLyiZU,0.396,0.612,6,-8.039,1,0.0277,0.00288,4.71e-05,0.233,0.241,146.759,239867,4,38.51606,11,1,90,False,5,1992-03-31,disc_number,12,album,spotify:album:5XUrP0lz9D0I8qkly4uvQy,1,track,178
1479,Shimmy Shimmy Ya,Ol' Dirty Bastard,spotify:track:3ABG1UQTk0eLYUAeWkmfMi,0.814,0.481,0,-5.183,1,0.245,0.097,3.83e-05,0.0495,0.193,96.252,161400,4,53.08476,7,1,90,True,2,1995,disc_number,17,album,spotify:album:4tI4WJdTN5MzDMRMl2i7VR,1,track,178
1480,Tha Whale Catchers,Jez Lowe,spotify:track:1YMgPqjVxUQ9iuJRR3wcC3,0.716,0.0927,7,-23.03,1,0.0594,0.794,0.0,0.0955,0.505,81.7,181733,4,62.00384,6,0,90,False,3,1995-01-01,disc_number,15,compilation,spotify:album:7aXrlCNc9YNS3mJhzOf9rY,5,track,177
1481,Kanaan,Amon Düül II,spotify:track:51oiyRN8reUAwzBjzpgVId,0.261,0.868,11,-9.271,0,0.0986,0.00166,0.824,0.957,0.263,91.41,292493,4,20.82053,10,0,90,False,2,1992-10-26,disc_number,8,album,spotify:album:43j9HZvYJJa0XSw2oRAG3y,1,track,0
1482,Be Bop,Kenny Dorham,spotify:track:57cXgiWaAOK9iTIvrtjzYU,0.567,0.515,10,-10.169,0,0.206,0.876,0.803,0.109,0.768,89.498,195600,4,73.45809,7,0,90,False,17,1998-10-06,disc_number,21,album,spotify:album:1FY1AyFVdtuHGsySLXSOKa,1,track,178
1483,"New Jack Hustler (Nino's Theme) (From ""New Jack City"")",Ice-T,spotify:track:3kPFTuTu8rBgSoglYRBRiE,0.83,0.859,7,-9.213,1,0.124,0.000971,0.0,0.214,0.654,109.321,283307,4,33.57268,15,1,90,True,1,1991-03-05,disc_number,11,compilation,spotify:album:3N1GCkG6Z5Rs4Qy1iwnIEB,1,track,144
1484,Watermelon Crush,Photo Jenny,spotify:track:3BOzMaQnucngsw5YZWv46l,0.409,0.549,9,-9.982,0,0.0257,0.941,0.944,0.0953,0.895,157.768,117573,1,20.18295,8,0,90,False,9,1998,disc_number,14,compilation,spotify:album:4EDGR54q36htBv1sjtaWDN,1,track,173
1485,Stranded,Heart,spotify:track:5KwYd278TmyAkLs686tsyw,0.388,0.55,6,-9.903,1,0.0311,0.157,0.0,0.0913,0.253,159.978,238827,3,30.58233,11,1,90,False,10,1990-03-25,disc_number,13,album,spotify:album:5CuSWXFhWielWXrXK8Sd8m,1,track,178
1486,No Rain,Blind Melon,spotify:track:6txWz9UapYHVxEd7dDIHXT,0.389,0.476,9,-9.342,1,0.0316,0.619,5.09e-05,0.255,0.566,148.117,217107,4,19.83873,10,1,90,False,7,1992-01-01,disc_number,13,album,spotify:album:55jET4vDioHHd7ztX7OX3h,1,track,178
1487,Clock Strikes,Timbaland & Magoo,spotify:track:7rPmeZCDpblEzMQGErkB6y,0.787,0.714,6,-8.63,0,0.131,0.0641,0.436,0.273,0.81,165.465,291120,4,34.80988,17,1,90,True,10,2019-06-26,disc_number,20,album,spotify:album:5adu7gMw6GxskTYB6yV0wt,1,track,0
1488,One More Chance/Stay With Me,The Notorious B.I.G.,spotify:track:7fXhkARAtS66kxexMIAx8O,0.725,0.68,0,-6.037,1,0.224,0.149,0.0,0.127,0.695,90.964,268707,4,49.45368,11,1,90,True,4,2007-03-05,disc_number,17,compilation,spotify:album:5XqEf16OrHdmMoNS1b6WDg,1,track,161
1489,Life Is a Distance,Beborn Beton,spotify:track:1dbOlkNpVdjxhSgMDgaXFh,0.65,0.684,10,-6.545,0,0.0349,3.77e-05,0.0514,0.0661,0.722,128.425,245333,4,31.47649,13,0,90,False,2,1996-09-30,disc_number,11,album,spotify:album:6VDZ8SQaeFLgg2XWzjUkRS,1,track,0
1490,Sweet Thing,Mary J. Blige,spotify:track:3X3XuCPTC95ARm9SguWsIa,0.69,0.651,9,-7.86,1,0.101,0.343,9.56e-05,0.178,0.691,79.305,225333,4,35.90127,10,1,90,False,6,1992-01-01,disc_number,12,album,spotify:album:5Q3xLiKnY4ShDuQda7qfg2,1,track,178
1491,Steal My Sunshine,Len,spotify:track:4agp6oHofabdUedr0B1krj,0.413,0.829,4,-11.111,1,0.529,0.394,0.0,0.108,0.677,191.477,265533,4,35.393,11,1,90,False,1,1999-05-25,disc_number,12,album,spotify:album:5NndKV7nc18qRQfFvLgZ1k,1,track,56
1492,U Know What's Up,Donell Jones,spotify:track:5PMKzsUsTpZZGsCcJBuhP2,0.854,0.543,8,-6.166,0,0.0844,0.0402,5.73e-05,0.0419,0.868,103.032,243733,4,19.66598,11,1,90,True,13,1999-05-29,disc_number,13,album,spotify:album:01riz9JMpPdL99fYhoZaph,2,track,178
1493,Little Miss Can't Be Wrong,Spin Doctors,spotify:track:1uCqIhOePc6hDMG2ijk8sp,0.515,0.903,0,-8.832,1,0.0443,0.014,0.0218,0.38,0.927,116.44,232720,4,66.7594,11,1,90,False,3,1991,disc_number,27,album,spotify:album:3jx5C8Z66FwdjNkqsSDBQh,1,track,165
1494,I Get Around,2Pac,spotify:track:4voEoczU7Ijborps9XF1n3,0.846,0.416,10,-13.767,0,0.118,0.156,9.34e-06,0.238,0.645,96.188,259000,4,21.35196,13,1,90,True,14,1993-02-16,disc_number,16,album,spotify:album:7FK1855C3n1Q0RKbmvl7ll,2,track,165
1495,Inside That I Cried,CeCe Peniston,spotify:track:5yJRsrLvOSgrTy1JQquGE1,0.632,0.443,4,-10.804,1,0.0312,0.155,3.04e-06,0.0733,0.236,116.02,351373,4,24.55241,11,1,90,False,3,1992-01-01,disc_number,10,album,spotify:album:3REpPYjJhtaeJc4Mo1v4Ip,1,track,177
1496,Fired Up!,Funky Green Dogs,spotify:track:59cOkSYMBzajxog2tMyQCT,0.878,0.912,0,-7.716,1,0.0458,0.0601,0.00268,0.0707,0.966,122.954,485160,4,32.17559,18,1,90,False,2,1996-01-01,disc_number,13,album,spotify:album:1PvIG1vdetbRLNNtU77Z8N,1,track,3
1497,On And On,Shyheim,spotify:track:0WoIwZ0JsFG5vP1CtQjdi3,0.846,0.445,10,-10.933,0,0.273,0.0731,0.00939,0.112,0.746,94.228,228240,4,58.25917,9,1,90,True,2,1994-01-01,disc_number,15,album,spotify:album:79FzCvf6L8eqNor8ljaPz2,1,track,176
1498,Improvisation #4,NRG Ensemble,spotify:track:6g2cLRrOtVzJnXk968rE7X,0.218,0.0141,3,-26.224,1,0.0384,0.93,0.00436,0.112,0.0545,137.608,66240,1,32.3112,4,0,90,False,8,1997,disc_number,12,album,spotify:album:2BG2gCYqGq3RAFppbgj9rt,1,track,178
1499,"Streets Of Philadelphia (From ""Philadelphia"")",Bruce Springsteen,spotify:track:5Nj8kBJdpJJ4I9wxQyp8JH,0.708,0.19,5,-16.578,1,0.0326,0.194,0.226,0.0916,0.47,93.669,252493,4,41.74912,10,1,90,False,1,1993-01-04,disc_number,10,album,spotify:album:7EpzUNDXiDs0OJT4JERRYa,1,track,177
